"","Organization Name English","Organization Name/ ორგანიზაცია","Organization Status","სერვისი/service tags for sheaghe ","ცენტრის დასახელება/name of the center","Program Name/ ქვეპროგრამა","Target Group/ სამიზნე ჯგუფი","Name of Contact Person / ხელმძღვანელი/საკონტაქტო პირი","Website/facebook","email/ელ-მისამართი","phone/ ტელეფონი","Region/რეგიონი","Municipality Name/ მისამართი/ადმ ერთ","Address/ მისამართი"
"156","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","ამბროლაურის მცირე საოჯახო ტიპის სახლი SOS/ Ambrolauri Small group home SOS","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge; tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","რაჭა-ლეჩხუმი","ამბროლაური","წერეთლის 8","41.44273","45.79102","წერეთლის 8","წერეთლის 8, ამბროლაური, რაჭა-ლეჩხუმი, Georgia"
"157","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","წალენჯიხის მცირე საოჯახო ტიპის სახლი SOS/ Tsalenjikha Small group home SOS","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge; tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","სამეგრელო","წალენჯიხა","ლევან II დადიანის","41.44273","45.79102","ლევან II დადიანის","ლევან II დადიანის, წალენჯიხა, სამეგრელო, Georgia"
"158","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","წალენჯიხის ( სოხუმის  ქუჩა) მცირე საოჯახო ტიპის სახლი SOS/ Tsalenjikha ( Sokhumi street)  Small group home SOS","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge; tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","სამეგრელო","წალენჯიხა","სოხუმის ქ.(ქვ. მაზანდარა)","41.44273","45.79102","სოხუმის (ქვ. მაზანდარა)","სოხუმის (ქვ. მაზანდარა), წალენჯიხა, სამეგრელო, Georgia"
"159","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","ჩხოროწყუს მცირე საოჯახო ტიპის სახლი SOS/ Chkhorotsku Small group home SOS","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge; tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","სამეგრელო","ჩხოროწყუ","შენგელიას 24","41.44273","45.79102","შენგელიას 24","შენგელიას 24, ჩხოროწყუ, სამეგრელო, Georgia"
"160","Divine Child Foundation of Georgia","დივაინ ჩაილდ ფოუნდეიშენ ოფ ჯორჯია","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","წილკანის მცირე საოჯახო ტიპის სახლი/ Tsilkani Small group Home","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ლალი ცერცვაძე","http://www.divinechildfoundation.org/; https://www.facebook.com/Divine-Child-Foundation-of-Georgia-225371697867753/","lalicercvadze@gmail.com","599100940; 574 55 75 54","მცხეთა-მთიანეთი","მცხეთის რ-ნი","სოფ.წილკანი","41.44273","45.79102","სოფ.წილკანი","სოფ.წილკანი, მცხეთის რ-ნი, მცხეთა-მთიანეთი, Georgia"
"161","Divine Child Foundation of Georgia","დივაინ ჩაილდ ფოუნდეიშენ ოფ ჯორჯია","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","გალავანის მცირე საოჯახო ტიპის სახლი/ Galavani Small group Home","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ლალი ცერცვაძე","http://www.divinechildfoundation.org/; https://www.facebook.com/Divine-Child-Foundation-of-Georgia-225371697867753/","lalicercvadze@gmail.com","599100940; 574 55 75 54","მცხეთა-მთიანეთი","მცხეთის რ-ნი","სოფ.გალავანი","41.44273","45.79102","სოფ.გალავანი","სოფ.გალავანი, მცხეთის რ-ნი, მცხეთა-მთიანეთი, Georgia"
"162","Charity Humanitarian Centre Abkhazeti (CHCA)","ფონდი საქველმოქმედო ჰუმანიტარიული ცენტრი""აფხაზეთი""","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","კურდღელაურის მცირე საოჯახო ტიპის სახლი ცენტრი აფხაზეთი/ Kurdgelauri Small group home center Apkhazeti","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","თეა კაჭარავა  ","http://www.chca.org.ge/index.php/ka/; https://www.facebook.com/CHCAGeorgia/","cypp@chca.org.ge","599 65 11 77  ","კახეთი","თელავის რ-ნი","სოფ.კურდღელაური","41.44273","45.79102","სოფ.კურდღელაური","სოფ.კურდღელაური, თელავის რ-ნი, კახეთი, Georgia"
"163","Charity Humanitarian Centre Abkhazeti (CHCA)","ფონდი საქველმოქმედო ჰუმანიტარიული ცენტრი""აფხაზეთი""","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","ვარდისუბანის მცირე საოჯახო ტიპის სახლი ცენტრი აფხაზეთი/ Vardisubani Small group home center Apkhazeti","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","თეა კაჭარავა  ","http://www.chca.org.ge/index.php/ka/; https://www.facebook.com/CHCAGeorgia/","cypp@chca.org.ge","599 65 11 77  ","კახეთი","თელავის რ-ნი","სოფ. ვარდისუბანი","41.44273","45.79102","სოფ. ვარდისუბანი","სოფ. ვარდისუბანი, თელავის რ-ნი, კახეთი, Georgia"
"164","Charity Humanitarian Centre Abkhazeti (CHCA)","ფონდი საქველმოქმედო ჰუმანიტარიული ცენტრი""აფხაზეთი""","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","ბაისუბანის მცირე საოჯახო ტიპის სახლი ცენტრი აფხაზეთი/ Baisubani Small group home center Apkhazeti","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","თეა კაჭარავა  ","http://www.chca.org.ge/index.php/ka/; https://www.facebook.com/CHCAGeorgia/","cypp@chca.org.ge","599 65 11 77  ","კახეთი","ლაგოდეხის რ-ნი","სოფ. ბაისუბანი","41.44273","45.79102","სოფ. ბაისუბანი","სოფ. ბაისუბანი, ლაგოდეხის რ-ნი, კახეთი, Georgia"
"165","Future Beam","მომავლის სხივი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","წმინდა ბარბარეს სახელობის სახლი ;Saint Barbare house","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ხათუნა ცერცვაძე","https://www.facebook.com/momavlisskhivi/","kcercvadze@gmail.com","595 55 65 44 ","გურია","ოზურგეთი","აღმაშენებლის 148","41.921095","42.0041106","აღმაშენებლის 148","აღმაშენებლის 148, ოზურგეთი, გურია, Georgia"
"166","Future Beam","მომავლის სხივი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","წმინდა ქრისტეფორე გურულის სახლი; Saint Kristephore Guruli house","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ხათუნა ცერცვაძე","https://www.facebook.com/momavlisskhivi/","kcercvadze@gmail.com","595 55 65 44 ","გურია","ლანჩხუთი","ლესა","42.0816139","41.9599085","ლესა","ლესა, ლანჩხუთი, გურია, Georgia"
"167","Child and Environment","ბავშვი და გარემო","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","გარდაბნის მცირე საოჯახო ტიპის სახლი -ბავშვი და გარემო/Gardabani small group home- child and environment","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ნანა იაშვილი","https://www.facebook.com/momavlisskhivi/","bavshvi@caucasus.net   ","577 40 54 03 ","ქვემო-ქართლი","გარდაბანი","სოფ.ნორიო","41.44273","45.79102","სოფ.ნორიო","სოფ.ნორიო, გარდაბანი, ქვემო-ქართლი, Georgia"
"168","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge; tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","თბილისი","თბილისი","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი №3","41.44273","45.79102","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი 3","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი 3, თბილისი, , Georgia"
"169","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge; tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","თბილისი","თბილისი","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი №3","41.44273","45.79102","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი 3","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი 3, თბილისი, , Georgia"
"170","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge; tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","თბილისი","თბილისი","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი №10","41.44273","45.79102","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი 10","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი 10, თბილისი, , Georgia"
"171","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge; tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","თბილისი","თბილისი","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი №11","41.44273","45.79102","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი 11","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი 11, თბილისი, , Georgia"
"172","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge; tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","თბილისი","თბილისი","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი №12","41.44273","45.79102","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი 12","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი 12, თბილისი, , Georgia"
"173","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge; tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","იმერეთი","ქუთაისი","ახალგაზრდობის გამზ. მე-3 შეს. სამხრეთ-დასავლეთით. სახლი N2","41.44273","45.79102","ახალგაზრდობის გამზ. მე-3 შეს. სამხრეთ-დასავლეთით. სახლი 2","ახალგაზრდობის გამზ. მე-3 შეს. სამხრეთ-დასავლეთით. სახლი 2, ქუთაისი, იმერეთი, Georgia"
"175","Charity Found ""My House""","საქველმოქმედო ფონდი ,,ჩემი სახლი”","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ნინელი ჭანკვეტაძე  ნატა დურგლიშვილი","https://www.facebook.com/%E1%83%A1%E1%83%90%E1%83%A5%E1%83%95%E1%83%94%E1%83%9A%E1%83%9B%E1%83%9D%E1%83%A5%E1%83%9B%E1%83%94%E1%83%93%E1%83%9D-%E1%83%A4%E1%83%9D%E1%83%9C%E1%83%93%E1%83%98-%E1%83%A9%E1%83%94%E1%83%9B%E1%83%98-%E1%83%A1%E1%83%90%E1%83%AE%E1%83%9A%E1%83%98-759392420795986/","durglishvilinatalia@yahoo.com","599652324; 593 27 88 57","თბილისი","თბილისი","ყიფშიძის ქ. 13ა,","41.7142215","44.758931","ყიფშიძის  13ა,","ყიფშიძის 13ა, თბილისი, , Georgia"
"176","Caritas Georgia","საქველმოქმედო ფონდი საქართველოს კარიტასი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","ჩვენი სახლი/ our home","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","თამარ შარაშიძე","https://caritas.ge/ka/%E1%83%98%E1%83%9B%E1%83%9D%E1%83%A5%E1%83%9B%E1%83%94%E1%83%93%E1%83%94/","tamar.sharashidze@caritas.ge","591229701  ","ქვემო-ქართლი","გარდაბანი","სოფ.მარტყოფი","41.44273","45.79102","სოფ.მარტყოფი","სოფ.მარტყოფი, გარდაბანი, ქვემო-ქართლი, Georgia"
"177","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge; tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","იმერეთი","ქუთაისი","ახალგაზრდობის გამზ. მე-3 შეს. სამხრეთ-დასავლეთით.","41.44273","45.79102","ახალგაზრდობის გამზ. მე-3 შეს. სამხრეთ-დასავლეთით.","ახალგაზრდობის გამზ. მე-3 შეს. სამხრეთ-დასავლეთით., ქუთაისი, იმერეთი, Georgia"
"178","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge; tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","იმერეთი","ქუთაისი","ახალგაზრდობის გამზ. მე-3 შეს. სამხრეთ-დასავლეთით.","41.44273","45.79102","ახალგაზრდობის გამზ. მე-3 შეს. სამხრეთ-დასავლეთით.","ახალგაზრდობის გამზ. მე-3 შეს. სამხრეთ-დასავლეთით., ქუთაისი, იმერეთი, Georgia"
"179","Social Partnership (NAAP Chernovetski Foundation)","სოციალური პარტნიორობა(ააიპ ჩერნოვეცკის ფონდი)","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ანდრეი კურსკი     ლევან ყაჯრიშვილი    ","https://chernovetskyifund.ge/ge/;https://www.facebook.com/ChernovetskyiFund/","uiic@mail.ru  levani-kaj@mail.ru ","577223038; 577924090","თბილისი","თბილისი","მეუნარგიას ქ. N42","41.44273","45.79102","მეუნარგიას  42","მეუნარგიას 42, თბილისი, , Georgia"
"180","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge; tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","იმერეთი","ქუთაისი","ახალგაზრდობის გამზირი, მე-3 შეს. N5","41.44273","45.79102","ახალგაზრდობის გამზირი, მე-3 შეს. 5","ახალგაზრდობის გამზირი, მე-3 შეს. 5, ქუთაისი, იმერეთი, Georgia"
"181","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge; tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","იმერეთი","ქუთაისი","ახაგაზრდობის გამზირი მე-3 შესახვევი სამხერეთ-დასავლეთი N12","41.44273","45.79102","ახაგაზრდობის გამზირი მე-3 შესახვევი სამხერეთ-დასავლეთი 12","ახაგაზრდობის გამზირი მე-3 შესახვევი სამხერეთ-დასავლეთი 12, ქუთაისი, იმერეთი, Georgia"
"182","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge; tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","თბილისი","თბილისი","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)","41.44273","45.79102","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ), თბილისი, , Georgia"
"183","Divine Child Foundation of Georgia","დივაინ ჩაილდ ფოუნდეიშენ ოფ ჯორჯია","ა(ა)იპ","სერვისები ბავშვებისათვის; Children"," თბილისის  მცირე საოჯახო ტიპის სახლი/ Tbilisi Small group Home","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ლალი ცერცვაძე","http://www.divinechildfoundation.org/; https://www.facebook.com/Divine-Child-Foundation-of-Georgia-225371697867753/","lalicercvadze@gmail.com","599100940;  574 55 75 54 ","თბილისი","თბილისი","ბეჟანიშვილის შეს. N8","41.44273","45.79102","ბეჟანიშვილის შეს. 8","ბეჟანიშვილის შეს. 8, თბილისი, , Georgia"
"184","Divine Child Foundation of Georgia","დივაინ ჩაილდ ფოუნდეიშენ ოფ ჯორჯია","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","სოფელი გლდანის მცირე საოჯახო ტიპის სახლი/ Villlage Gldani Small group Home","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ლალი ცერცვაძე","http://www.divinechildfoundation.org/; https://www.facebook.com/Divine-Child-Foundation-of-Georgia-225371697867753/","lalicercvadze@gmail.com","599100940;  574 55 75 54","თბილისი","თბილისი","სოფელი გლდანი","41.8239848","44.8280783","სოფელი გლდანი","სოფელი გლდანი, თბილისი, , Georgia"
"185","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge; tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","იმერეთი","ქუთაისი","ახალგაზრდობის გამზ. მე-3 შეს. სამხრეთ-დასავლეთით.","41.44273","45.79102","ახალგაზრდობის გამზ. მე-3 შეს. სამხრეთ-დასავლეთით.","ახალგაზრდობის გამზ. მე-3 შეს. სამხრეთ-დასავლეთით., ქუთაისი, იმერეთი, Georgia"
"187","Caritas Georgia","საქველმოქმედო ფონდი საქართველოს კარიტასი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","ჩემი სახლი/my home","მიუსაფარ ბავშვთა თავშესაფარი","მიუსაფარი ბავშვები","თამარ შარაშიძე","https://caritas.ge/ka/%E1%83%98%E1%83%9B%E1%83%9D%E1%83%A5%E1%83%9B%E1%83%94%E1%83%93%E1%83%94/","tamar.sharashidze@caritas.ge","591229701  ","თბილისი","თბილისი","მანჯგალაძის N59","41.7277842","44.8004704","მანჯგალაძის 59","მანჯგალაძის 59, თბილისი, , Georgia"
"188","World Vision International","ვორლდ ვიჟენ ინტერნაციონალი (World Vision International)","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","თბილისის მიუსაფარ ბავშვთა  თავშესაფარი/Tbilisi shelter for homeless children","მიუსაფარ ბავშვთა თავშესაფარი","მიუსაფარი ბავშვები","მაია მგელიაშვილი","http://www.wvi.org/georgia;  https://www.facebook.com/WorldVisionInternational/","mayanm@gmail.com","593380777","თბილისი","თბილისი","ჩიქობავას ქ 29 ","41.44273","45.79102","ჩიქობავას ქ 29 ","ჩიქობავას ქ 29, თბილისი, , Georgia"
"189","Caritas Georgia","საქველმოქმედო ფონდი საქართველოს კარიტასი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","თბილი სახლი/ warm home","მიუსაფარ ბავშვთა თავშესაფარი","მიუსაფარი ბავშვები","თამარ შარაშიძე","https://caritas.ge/ka/%E1%83%98%E1%83%9B%E1%83%9D%E1%83%A5%E1%83%9B%E1%83%94%E1%83%93%E1%83%94/","tamar.sharashidze@caritas.ge","591229701  ","ქვემო-ქართლი","რუსთავი","ფალიაშვილის ქუჩის მიმდებარე ტერიტორია, 
N18 საჯარო სკოლის მიმდებარე ტერიტორია","41.44273","45.79102","ფალიაშვილის ქუჩის მიმდებარე ტერიტორია, 
18 საჯარო სკოლის მიმდებარე ტერიტორია","ფალიაშვილის ქუჩის მიმდებარე ტერიტორია, 
18 საჯარო სკოლის მიმდებარე ტერიტორია, რუსთავი, ქვემო-ქართლი, Georgia"
"190","World Vision International","ვორლდ ვიჟენ ინტერნაციონალი (World Vision International)","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","ქუთაისის მიუსაფარ ბავშვთა თავშესაფარი/Kutaisi shelter for homeless children","მიუსაფარ ბავშვთა თავშესაფარი","მიუსაფარი ბავშვები","მაია მგელიაშვილი","http://www.wvi.org/georgia;  https://www.facebook.com/WorldVisionInternational/","mayanm@gmail.com","593380777","იმერეთი","ქუთაისი","26 მაისის ქ. N43","41.44273","45.79102","26 მაისის  43","26 მაისის 43, ქუთაისი, იმერეთი, Georgia"
"191","Studia ADC","სტუდია ""ეიდისი“   ","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","","ბინაზე მოვლა","ბავშვები 6-18 წლამდე ასაკის","გულნარა ბიბილეიშვილი","https://www.facebook.com/%E1%83%A1%E1%83%A2%E1%83%A3%E1%83%93%E1%83%98%E1%83%90-%E1%83%94%E1%83%98-%E1%83%93%E1%83%98-%E1%83%A1%E1%83%98--760959757281912/?hc_ref=ARQ4k3tCw793LnQnd5C93FbihU6RmpgxTacRw8iH4_KckzWFKRpkOXS0zXffhc4N2iI","patatishvili@yandex.ru  datomuchauri@yahoo.com","595037038; 598530679;  591099979","თბილისი","თბილისი","ვაჟა-ფშაველას N76 ბ ","41.7250224","44.7267733194832","ვაჟა-ფშაველას 76 ბ ","ვაჟა-ფშაველას 76 ბ, თბილისი, , Georgia"
"193","Georgian Foundation for Procedural-Orthopedic Rehabilitation","საპროთეზო-ორთოპედიული რეაბილიტაციის ქართული ფონდი","ა(ა)იპ","ზრდასრულთა მომსახურება;Adult/ სერვისები ბავშვებისათვის; Children","","დამხმარე საშუალებები/საპროთეზო-ორთოპედიული","შშმ პირები (მ.შ.ბავშვები)","ირაკლი მებონია","http://gefpor.ge/; https://www.facebook.com/Gefpor-210947892269469/","ortho@gefpor.ge","2-52-00-73;  2-52-28-99;577-426-215;
","თბილისი","თბილისი","ბელიაშვილის ქ. #143-ა ","41.7404426","44.7701596","ბელიაშვილის  143-ა ","ბელიაშვილის 143-ა, თბილისი, , Georgia"
"194","Social Rehabilitation Center for Persons with Disabilities","შეზღუდული შესაძლებლო ბის მქონე პირთა სოციალური რეაბილიტაციის ცენტრი","შპს ","ზრდასრულთა მომსახურება;Adult/ სერვისები ბავშვებისათვის; Children","","დამხმარე საშუალებები/საპროთეზო-ორთოპედიული","შშმ პირები (მ.შ.ბავშვები)","თამილა ერისთავი","http://www.rehabcenter.ge/; ","info@rehabcenter.ge","2-34-80-47; 599-181-336;
","თბილისი","თბილისი","კედიას ქ. №7 ","41.7321835","44.7873183","კედიას  7 ","კედიას 7, თბილისი, , Georgia"
"195","Neurodevelopment Center"," ,, ნეიროგანვითარების ცენტრი”","შპს","სერვისები ბავშვებისათვის; Children","","დამხმარე საშუალებები/საპროთეზო-ორთოპედიული","შშმ  ბავშვები","ეკატერინე არველაძე","http://ndc.ge/","info@ndc.ge","2-52-66-49; 2-52-78-89;599-381-876;
","თბილისი","თბილისი"," ლუბლიანას ქ. № 2/6","41.7704323","44.7748777"," ლუბლიანას   2/6","ლუბლიანას 2/6, თბილისი, , Georgia"
